2025-08-19 10:04:21.958 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 14:53:04.775 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-19 14:53:04.784 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 4.935 seconds (process running for 5.808)
2025-08-19 14:53:30.567 [http-nio-8080-exec-2] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 14:53:30.568 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 14:53:30.571 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2025-08-19 14:53:30.602 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 14:53:30.602 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 14:53:30.602 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 14:53:30.602 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 14:53:30.602 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 14:53:30.867 [http-nio-8080-exec-2] INFO  com.ankai.controller.AuthController - 接收到登录请求: admin
2025-08-19 14:53:30.867 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录请求: admin
2025-08-19 14:53:30.960 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 14:53:30.994 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 14:53:31.380 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2c5e2b44
2025-08-19 14:53:31.382 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 14:53:31.498 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 14:53:31.644 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录成功: admin
2025-08-19 14:53:38.055 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: GET /api/test/hello
2025-08-19 14:53:38.055 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 14:53:38.055 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 14:53:38.055 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 14:53:38.055 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 14:53:44.861 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/test/token-test-public
2025-08-19 14:53:44.861 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 14:53:44.863 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 14:53:44.863 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 14:53:44.863 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 14:53:44.875 [http-nio-8080-exec-3] INFO  com.ankai.controller.TestController - === 公开Token测试接口被调用 ===
2025-08-19 14:53:44.875 [http-nio-8080-exec-3] INFO  com.ankai.controller.TestController - 公开Token测试结果: {requiresAuth=false, endpoint=/api/test/token-test-public, method=POST, allHeaders={cookie=XXL_JOB_LOGIN_IDENTITY=7b226964223a312c22757365726e616d65223a2261646d696e222c2270617373776f7264223a226531306164633339343962613539616262653536653035376632306638383365222c22726f6c65223a312c227065726d697373696f6e223a6e756c6c7d; Idea-6d4166df=05540577-6047-4cbe-8879-88f43ceeaa3d, accept-language=zh-CN,zh;q=0.9, accept-encoding=gzip, deflate, br, zstd, referer=http://localhost:8000/token-test, sec-fetch-dest=empty, sec-fetch-mode=cors, sec-fetch-site=same-origin, origin=http://localhost:8080, sec-ch-ua-mobile=?0, content-type=application/json, sec-ch-ua="Not;A=Brand";v="99", "Google Chrome";v="139", "Chromium";v="139", accept=application/json, text/plain, */*, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36, sec-ch-ua-platform="Windows", content-length=81, connection=close, host=localhost:8080}, requestBody={testMessage=这是一个测试请求, timestamp=2025-08-19T06:53:44.847Z}, hasToken=false, authorizationHeader=null, timestamp=2025-08-19T14:53:44.875523700}
2025-08-19 14:53:57.500 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/test/token-test
2025-08-19 14:53:57.501 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 14:53:57.501 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 14:53:57.501 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 14:53:57.501 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 14:53:57.504 [http-nio-8080-exec-4] INFO  com.ankai.controller.TestController - === Token测试接口被调用 ===
2025-08-19 14:53:57.504 [http-nio-8080-exec-4] INFO  com.ankai.controller.TestController - Token测试结果: {requiresAuth=true, hasAuthorizationHeader=false, tokenStatus=未提供Authorization头, endpoint=/api/test/token-test, method=POST, requestBody={testMessage=这是一个需要认证的测试请求, timestamp=2025-08-19T06:53:57.495Z}, relevantHeaders={}, springSecurityAuthenticated=true, authenticatedUser=anonymousUser, authorizationHeader=null, authorities=[ROLE_ANONYMOUS], timestamp=2025-08-19T14:53:57.504136400}
2025-08-19 15:00:59.251 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 15:00:59.600 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-19 15:01:05.150 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-19 15:01:05.200 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 9868 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-19 15:01:05.201 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-19 15:01:05.922 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-08-19 15:01:05.925 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-08-19 15:01:05.951 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2025-08-19 15:01:06.657 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-19 15:01:06.666 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-19 15:01:06.667 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-19 15:01:06.667 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-19 15:01:06.750 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-08-19 15:01:06.750 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1511 ms
2025-08-19 15:01:07.249 [main] INFO  com.ankai.config.RedisConfig - 配置Redis连接工厂 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 15:01:07.461 [main] INFO  com.ankai.config.RedisConfig - Redis连接工厂配置完成，使用数据库: 9
2025-08-19 15:01:07.484 [main] INFO  com.ankai.config.RedisConfig - 配置Redisson客户端 - Host: 101.34.253.208, Port: 6379, Database: 9
2025-08-19 15:01:07.491 [main] INFO  com.ankai.config.RedisConfig - Redisson客户端配置完成，使用数据库: 9
2025-08-19 15:01:07.547 [main] INFO  org.redisson.Version - Redisson 3.24.3
2025-08-19 15:01:07.764 [redisson-netty-6-4] INFO  org.redisson.connection.pool.MasterConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 15:01:07.809 [redisson-netty-6-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 101.34.253.208/101.34.253.208:6379
2025-08-19 15:01:08.152 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@738ed8f5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1cfb7450, org.springframework.security.web.context.SecurityContextHolderFilter@63243c8f, org.springframework.security.web.header.HeaderWriterFilter@65a66a75, org.springframework.security.web.authentication.logout.LogoutFilter@71b7e9c8, com.ankai.security.JwtAuthenticationFilter@6e517c9e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@444c0f9a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@36931450, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@478c84aa, org.springframework.security.web.session.SessionManagementFilter@21dd9203, org.springframework.security.web.access.ExceptionTranslationFilter@544e6b, org.springframework.security.web.access.intercept.AuthorizationFilter@1ddc8fc]
2025-08-19 15:01:08.429 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-19 15:01:08.442 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-19 15:01:08.452 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.828 seconds (process running for 4.643)
2025-08-19 15:01:39.081 [http-nio-8080-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-19 15:01:39.083 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-19 15:01:39.089 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 6 ms
2025-08-19 15:01:39.103 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 15:01:39.103 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:01:39.103 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: false
2025-08-19 15:01:39.104 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:01:39.104 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: false
2025-08-19 15:01:39.267 [http-nio-8080-exec-1] INFO  com.ankai.controller.AuthController - 接收到登录请求: admin
2025-08-19 15:01:39.268 [http-nio-8080-exec-1] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录请求: admin
2025-08-19 15:01:39.353 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:01:39.386 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-19 15:01:39.746 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@8238395
2025-08-19 15:01:39.747 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-19 15:01:39.848 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:01:39.972 [http-nio-8080-exec-1] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录成功: admin
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/test/token-test-public
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4Njg5OSwiZXhwIjoxNzU2MTkxNjk5fQ.yZzIQgpk_64ewFq4iL-Uu-Nxg40vZm6HYGdc179v4PsQnaZpMpW6Uvvt9Z0Dsukfh6K606DjrofAHZ_VreLXBA
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:01:48.648 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:01:48.649 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:01:48.649 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:01:48.671 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:01:48.672 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:01:48.737 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:01:48.740 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:01:48.751 [http-nio-8080-exec-2] INFO  com.ankai.controller.TestController - === 公开Token测试接口被调用 ===
2025-08-19 15:01:48.755 [http-nio-8080-exec-2] INFO  com.ankai.controller.TestController - 公开Token测试结果: {requiresAuth=false, usernameFromToken=admin, method=POST, tokenFormatValid=true, tokenValid=true, authorizationHeader=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4Njg5OSwiZXhwIjoxNzU2MTkxNjk5fQ.yZzIQgpk_64ewFq4iL-Uu-Nxg40vZm6HYGdc179v4PsQnaZpMpW6Uvvt9Z0Dsukfh6K606DjrofAHZ_VreLXBA, endpoint=/api/test/token-test-public, tokenPreview=eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyS..., allHeaders={cookie=XXL_JOB_LOGIN_IDENTITY=7b226964223a312c22757365726e616d65223a2261646d696e222c2270617373776f7264223a226531306164633339343962613539616262653536653035376632306638383365222c22726f6c65223a312c227065726d697373696f6e223a6e756c6c7d; Idea-6d4166df=05540577-6047-4cbe-8879-88f43ceeaa3d, accept-language=zh-CN,zh;q=0.9, accept-encoding=gzip, deflate, br, zstd, referer=http://localhost:8000/token-test, sec-fetch-dest=empty, sec-fetch-mode=cors, sec-fetch-site=same-origin, origin=http://localhost:8080, sec-ch-ua-mobile=?0, content-type=application/json, sec-ch-ua="Not;A=Brand";v="99", "Google Chrome";v="139", "Chromium";v="139", accept=application/json, text/plain, */*, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36, authorization=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4Njg5OSwiZXhwIjoxNzU2MTkxNjk5fQ.yZzIQgpk_64ewFq4iL-Uu-Nxg40vZm6HYGdc179v4PsQnaZpMpW6Uvvt9Z0Dsukfh6K606DjrofAHZ_VreLXBA, sec-ch-ua-platform="Windows", content-length=80, connection=close, host=localhost:8080}, tokenLength=214, requestBody={testMessage=Axios实例测试请求, timestamp=2025-08-19T07:01:48.640Z}, hasToken=true, timestamp=2025-08-19T15:01:48.751925300}
2025-08-19 15:01:53.308 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/test/token-test
2025-08-19 15:01:53.308 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:01:53.308 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:01:53.308 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4Njg5OSwiZXhwIjoxNzU2MTkxNjk5fQ.yZzIQgpk_64ewFq4iL-Uu-Nxg40vZm6HYGdc179v4PsQnaZpMpW6Uvvt9Z0Dsukfh6K606DjrofAHZ_VreLXBA
